Date,Close
2006-12-14,124.65
2006-12-15,124.02
2006-12-18,123.67
2006-12-19,123.91
2006-12-20,123.84
2006-12-21,123.37
2006-12-22,122.62
2006-12-26,123.33
2006-12-27,124.15
2006-12-28,123.9
2006-12-29,123.37
2007-01-03,123.16
2007-01-04,123.42
2007-01-05,122.44
2007-01-08,122.99
2007-01-09,122.89
2007-01-10,123.3
2007-01-11,123.85
2007-01-12,124.76
2007-01-16,124.53
2007-01-17,124.59
2007-01-18,124.18
2007-01-19,124.43
2007-01-22,124.05
2007-01-23,124.41
2007-01-24,125.41
2007-01-25,123.95
2007-01-26,123.85
2007-01-29,123.75
2007-01-30,124.4
2007-01-31,125.22
2007-02-01,125.99
2007-02-02,126.16
2007-02-05,126.2
2007-02-06,126.24
2007-02-07,126.5
2007-02-08,126.34
2007-02-09,125.4
2007-02-12,124.96
2007-02-13,126.03
2007-02-14,126.84
2007-02-15,127.02
2007-02-16,126.95
2007-02-20,127.22
2007-02-21,127.17
2007-02-22,127.07
2007-02-23,126.56
2007-02-26,126.46
2007-02-27,121.52
2007-02-28,122.76
2007-03-01,122.41
2007-03-02,120.82
2007-03-05,119.64
2007-03-06,121.7
2007-03-07,121.57
2007-03-08,122.61
2007-03-09,122.64
2007-03-12,122.81
2007-03-13,120.44
2007-03-14,121.33
2007-03-15,121.49
2007-03-16,120.69
2007-03-19,122.15
2007-03-20,122.79
2007-03-21,124.81
2007-03-22,124.71
2007-03-23,124.9
2007-03-26,124.73
2007-03-27,124.46
2007-03-28,123.55
2007-03-29,123.69
2007-03-30,123.72
2007-04-02,123.85
2007-04-03,125.17
2007-04-04,125.32
2007-04-05,125.67
2007-04-09,125.84
2007-04-10,125.99
2007-04-11,125.47
2007-04-12,126.03
2007-04-13,126.58
2007-04-16,127.8
2007-04-17,128.14
2007-04-18,128.3
2007-04-19,128.27
2007-04-20,129.48
2007-04-23,128.98
2007-04-24,129.03
2007-04-25,130.23
2007-04-26,130.38
2007-04-27,130.28
2007-04-30,129.18
2007-05-01,129.52
2007-05-02,130.29
2007-05-03,130.97
2007-05-04,131.48
2007-05-07,131.5
2007-05-08,131.32
2007-05-09,131.69
2007-05-10,130.31
2007-05-11,131.42
2007-05-14,131.12
2007-05-15,131.16
2007-05-16,132.07
2007-05-17,131.81
2007-05-18,132.96
2007-05-21,132.89
2007-05-22,132.79
2007-05-23,132.81
2007-05-24,131.6
2007-05-25,132.16
2007-05-29,132.63
2007-05-30,133.72
2007-05-31,133.58
2007-06-01,134.23
2007-06-04,134.25
2007-06-05,133.73
2007-06-06,132.28
2007-06-07,129.89
2007-06-08,131.59
2007-06-11,131.81
2007-06-12,130.38
2007-06-13,132.32
2007-06-14,133.15
2007-06-15,133.35
2007-06-18,133.18
2007-06-19,133.53
2007-06-20,131.67
2007-06-21,132.41
2007-06-22,131.14
2007-06-25,130.53
2007-06-26,129.18
2007-06-27,131.01
2007-06-28,130.99
2007-06-29,131.04
2007-07-02,132.23
2007-07-03,132.71
2007-07-05,132.57
2007-07-06,133.26
2007-07-09,133.28
2007-07-10,131.48
2007-07-11,132.42
2007-07-12,134.51
2007-07-13,134.89
2007-07-16,134.87
2007-07-17,134.81
2007-07-18,134.56
2007-07-19,135.1
2007-07-20,133.74
2007-07-23,134.13
2007-07-24,131.81
2007-07-25,132.08
2007-07-26,128.94
2007-07-27,126.41
2007-07-30,128.41
2007-07-31,126.94
2007-08-01,127.57
2007-08-02,128.58
2007-08-03,125.27
2007-08-06,127.37
2007-08-07,128.73
2007-08-08,130.53
2007-08-09,126.63
2007-08-10,126.07
2007-08-13,126.52
2007-08-14,124.58
2007-08-15,122.86
2007-08-16,123.8
2007-08-17,126.07
2007-08-20,126.01
2007-08-21,126.27
2007-08-22,127.75
2007-08-23,127.65
2007-08-24,129.21
2007-08-27,128.01
2007-08-28,125.19
2007-08-29,127.66
2007-08-30,127.33
2007-08-31,128.57
2007-09-04,129.88
2007-09-05,128.75
2007-09-06,129.03
2007-09-07,127.25
2007-09-10,127.01
2007-09-11,128.49
2007-09-12,128.81
2007-09-13,129.73
2007-09-14,129.72
2007-09-17,129.01
2007-09-18,132.82
2007-09-19,133.62
2007-09-20,132.67
2007-09-21,132.4
2007-09-24,132.16
2007-09-25,131.9
2007-09-26,132.58
2007-09-27,133.36
2007-09-28,132.92
2007-10-01,134.43
2007-10-02,134.24
2007-10-03,133.96
2007-10-04,134.17
2007-10-05,135.78
2007-10-08,135.05
2007-10-09,136.32
2007-10-10,136.09
2007-10-11,135.45
2007-10-12,136.19
2007-10-15,135.04
2007-10-16,133.96
2007-10-17,134.39
2007-10-18,133.88
2007-10-19,130.4
2007-10-22,131.13
2007-10-23,132.21
2007-10-24,131.96
2007-10-25,132.28
2007-10-26,133.83
2007-10-29,134.28
2007-10-30,133.34
2007-10-31,134.71
2007-11-01,131.58
2007-11-02,131.73
2007-11-05,130.72
2007-11-06,132.48
2007-11-07,128.85
2007-11-08,128.21
2007-11-09,126.44
2007-11-12,125.17
2007-11-13,128.99
2007-11-14,128.64
2007-11-15,126.78
2007-11-16,127.01
2007-11-19,125.23
2007-11-20,126.01
2007-11-21,123.43
2007-11-23,125.57
2007-11-26,122.78
2007-11-27,124.21
2007-11-28,128.18
2007-11-29,128.23
2007-11-30,129.51
2007-12-03,128.65
2007-12-04,127.51
2007-12-05,129.64
2007-12-06,131.49
2007-12-07,131.47
2007-12-10,132.49
2007-12-11,128.85
2007-12-12,130.13
2007-12-13,129.86
2007-12-14,128.22
2007-12-17,126.38
2007-12-18,127.08
2007-12-19,127.08
2007-12-20,127.89
2007-12-21,129.03
2007-12-24,130.01
2007-12-26,130.29
2007-12-27,128.64
2007-12-28,128.33
2007-12-31,127.37
2008-01-02,126.27
2008-01-03,126.21
2008-01-04,123.1
2008-01-07,122.99
2008-01-08,121.01
2008-01-09,122.3
2008-01-10,123.08
2008-01-11,122.11
2008-01-14,123.07
2008-01-15,120.37
2008-01-16,119.34
2008-01-17,116.24
2008-01-18,115.05
2008-01-22,113.87
2008-01-23,116.61
2008-01-24,117.6
2008-01-25,115.9
2008-01-28,117.8
2008-01-29,118.39
2008-01-30,117.53
2008-01-31,119.66
2008-02-01,121.59
2008-02-04,120.07
2008-02-05,116.86
2008-02-06,115.91
2008-02-07,116.68
2008-02-08,115.93
2008-02-11,116.51
2008-02-12,117.6
2008-02-13,118.81
2008-02-14,117.74
2008-02-15,117.71
2008-02-19,118.06
2008-02-20,118.4
2008-02-21,117.41
2008-02-22,118.14
2008-02-25,119.62
2008-02-26,120.54
2008-02-27,120.41
2008-02-28,119.25
2008-02-29,116.58
2008-03-03,116.29
2008-03-04,115.85
2008-03-05,116.59
2008-03-06,114.18
2008-03-07,112.99
2008-03-10,111.52
2008-03-11,115.52
2008-03-12,114.43
2008-03-13,114.69
2008-03-14,112.91
2008-03-17,111.76
2008-03-18,116.4
2008-03-19,113.52
2008-03-20,115.07
2008-03-24,117.37
2008-03-25,117.47
2008-03-26,116.03
2008-03-27,115.67
2008-03-28,114.57
2008-03-31,114.97
2008-04-01,119.03
2008-04-02,119.1
2008-04-03,119.38
2008-04-04,119.27
2008-04-07,119.32
2008-04-08,119.2
2008-04-09,118.33
2008-04-10,118.49
2008-04-11,116.2
2008-04-14,115.79
2008-04-15,116.06
2008-04-16,119.23
2008-04-17,119.39
2008-04-18,120.65
2008-04-21,120.71
2008-04-22,120.18
2008-04-23,119.97
2008-04-24,120.5
2008-04-25,121.61
2008-04-28,121.64
2008-04-29,121.17
2008-04-30,120.45
2008-05-01,122.93
2008-05-02,123.27
2008-05-05,122.68
2008-05-06,123.75
2008-05-07,121.54
2008-05-08,121.24
2008-05-09,121.0
2008-05-12,122.39
2008-05-13,122.4
2008-05-14,122.64
2008-05-15,124.17
2008-05-16,124.28
2008-05-19,124.61
2008-05-20,123.61
2008-05-21,121.51
2008-05-22,121.53
2008-05-23,119.9
2008-05-27,120.81
2008-05-28,121.35
2008-05-29,121.97
2008-05-30,122.28
2008-06-02,121.0
2008-06-03,120.3
2008-06-04,120.24
2008-06-05,122.64
2008-06-06,118.74
2008-06-09,119.03
2008-06-10,118.42
2008-06-11,116.69
2008-06-12,117.16
2008-06-13,118.62
2008-06-16,118.69
2008-06-17,118.1
2008-06-18,116.97
2008-06-19,117.13
2008-06-20,114.62
2008-06-23,114.51
2008-06-24,114.3
2008-06-25,114.83
2008-06-26,111.7
2008-06-27,111.12
2008-06-30,111.51
2008-07-01,111.83
2008-07-02,109.91
2008-07-03,110.03
2008-07-07,108.91
2008-07-08,110.85
2008-07-09,108.71
2008-07-10,109.16
2008-07-11,107.89
2008-07-14,106.92
2008-07-15,105.4
2008-07-16,107.98
2008-07-17,109.08
2008-07-18,109.74
2008-07-21,109.79
2008-07-22,111.07
2008-07-23,111.64
2008-07-24,109.36
2008-07-25,109.33
2008-07-28,107.72
2008-07-29,110.01
2008-07-30,111.97
2008-07-31,110.48
2008-08-01,109.89
2008-08-04,108.89
2008-08-05,111.81
2008-08-06,112.31
2008-08-07,110.64
2008-08-08,112.71
2008-08-11,113.87
2008-08-12,112.69
2008-08-13,112.0
2008-08-14,112.84
2008-08-15,113.41
2008-08-18,111.84
2008-08-19,110.62
2008-08-20,111.15
2008-08-21,111.34
2008-08-22,112.94
2008-08-25,110.65
2008-08-26,110.98
2008-08-27,112.05
2008-08-28,113.42
2008-08-29,112.2
2008-09-02,111.52
2008-09-03,111.41
2008-09-04,108.04
2008-09-05,108.38
2008-09-08,110.62
2008-09-09,107.36
2008-09-10,107.79
2008-09-11,109.36
2008-09-12,109.83
2008-09-15,104.61
2008-09-16,106.35
2008-09-17,101.58
2008-09-18,104.59
2008-09-19,108.12
2008-09-22,105.69
2008-09-23,103.27
2008-09-24,103.6
2008-09-25,105.23
2008-09-26,105.29
2008-09-29,97.012
2008-09-30,101.05
2008-10-01,101.1
2008-10-02,97.428
2008-10-03,96.128
2008-10-06,91.229
2008-10-07,87.143
2008-10-08,84.947
2008-10-09,79.015
2008-10-10,77.098
2008-10-13,88.292
2008-10-14,86.987
2008-10-15,78.422
2008-10-16,81.689
2008-10-17,81.202
2008-10-20,86.08
2008-10-21,83.511
2008-10-22,78.962
2008-10-23,79.879
2008-10-24,75.827
2008-10-27,73.134
2008-10-28,81.68
2008-10-29,81.087
2008-10-30,83.892
2008-10-31,84.355
2008-11-03,84.597
2008-11-04,87.473
2008-11-05,83.797
2008-11-06,79.155
2008-11-07,81.769
2008-11-10,80.697
2008-11-11,78.204
2008-11-12,74.764
2008-11-13,79.423
2008-11-14,75.459
2008-11-17,74.458
2008-11-18,75.861
2008-11-19,70.999
2008-11-20,65.728
2008-11-21,69.276
2008-11-24,74.075
2008-11-25,74.623
2008-11-26,77.508
2008-11-28,78.482
2008-12-01,71.529
2008-12-02,74.285
2008-12-03,76.07
2008-12-04,74.311
2008-12-05,76.601
2008-12-08,79.274
2008-12-09,77.969
2008-12-10,78.499
