,Close,PLS_Component_1,PLS_Component_2,PLS_Component_3,PLS_Component_4,PLS_Component_6
46,0.35606060606060613,-3.105792148586404,-0.03855399190251636,0.034371577875859045,-1.690649818209979,-1.046814706064705
47,0.35606060606060613,-3.0165374048210865,-0.11079409569517389,0.08283947126954821,-1.7604773369379487,-1.0631441925122986
48,0.35606060606060613,-3.035881946048823,-0.07892831893877345,0.03238392383715439,-1.7375397172057143,-1.056688188054548
49,0.35606060606060613,-3.0384578196286793,-0.08588189793967534,-0.04863133903606609,-1.8166743486096384,-1.1087748090754517
50,0.34848484848484856,-3.0718042055304458,-0.022815234025636816,-0.14732107850062504,-1.7539521414277013,-1.1033987796896179
51,0.34848484848484856,-2.9587162352028056,-0.11055669024175153,0.03654122414538324,-1.7487603428930623,-1.072382552927433
52,0.34848484848484856,-3.0193323385571187,-0.06924772603972582,-0.010615733363404356,-1.7484596127175405,-1.0663850100275674
53,0.35606060606060613,-2.9772237930108996,-0.09843346617935435,-0.02512506919738924,-1.7887950173106175,-1.0874593115196156
54,0.34848484848484856,-3.04958565908924,-0.04909376790140009,-0.13666095654284444,-1.8098430650609423,-1.1182055776340827
55,0.35606060606060613,-3.1971160490859543,0.10121074857271514,-0.4027096362443069,-1.6854712542024441,-1.1903510564681612
56,0.35606060606060613,-2.98084681045607,-0.02536833983189027,-0.06818270109887328,-1.6761255132019381,-1.0386277993678277
57,0.35606060606060613,-2.9115486926877447,-0.08956722674549135,-0.060744938923473074,-1.760996442466676,-1.077221539997737
58,0.3636363636363637,-2.9143580147852854,-0.07826421907851641,-0.1169761099057899,-1.781905805816423,-1.0944986777082901
59,0.3636363636363637,-2.885863733612854,-0.10175145110376671,-0.16175447573278762,-1.83809801961876,-1.1346087133366936
60,0.3636363636363637,-2.877165866413503,-0.0906482905974126,-0.15160031099038085,-1.809317761469176,-1.1174932482958746
61,0.37121212121212127,-2.822789241841523,-0.11118870244981467,-0.04364039961244953,-1.7409673628710303,-1.0612203232303294
62,0.37121212121212127,-2.759942323014667,-0.1572859080879732,-0.04968440654429712,-1.794412248285505,-1.0928494285396748
63,0.3636363636363637,-2.8554573929278044,-0.07935318592605373,-0.15132186556337085,-1.7662724261771354,-1.0910961194873343
64,0.3636363636363637,-2.858326740307273,-0.08917865790261296,-0.1870222733163785,-1.801322755807325,-1.12303048717436
65,0.3636363636363637,-2.9066238738865198,-0.030840506036783205,-0.21209826408117619,-1.742845046531772,-1.0927157783810055
66,0.3636363636363637,-2.835472935409592,-0.052141636794486176,-0.0891159918714869,-1.6621351316700361,-1.027610365461083
67,0.3636363636363637,-2.7623455399608603,-0.11731268077023908,-0.09885637893145076,-1.7483055246745935,-1.0717136704509131
68,0.35606060606060613,-2.8733458367287024,-0.04709599146473592,-0.18714145002169807,-1.725765487281248,-1.080490857873491
69,0.34848484848484856,-2.9190309225758013,-0.01653665764157977,-0.23374079881618817,-1.7283542885153462,-1.088205938965331
70,0.34848484848484856,-2.93826942691873,0.0067184531848349755,-0.25501534198435016,-1.7255940422243767,-1.0847025242258737
71,0.34848484848484856,-2.804082914571672,-0.0571571362467308,-0.1188702305512437,-1.6731213019843896,-1.0366391276627698
72,0.34848484848484856,-2.7901553265630272,-0.0714978379343432,-0.13605604320529813,-1.7011355334574112,-1.0506992164683353
73,0.34848484848484856,-2.8578421288239264,-0.045141872673584896,-0.2046659665598134,-1.734924805413866,-1.0852257492868183
74,0.35606060606060613,-2.8649314663694323,-0.03659134066586578,-0.21088976796344563,-1.7319007232694672,-1.0851865955241582
75,0.35606060606060613,-2.908460325471068,0.003966234831735037,-0.26239550286691654,-1.706210154189922,-1.0879640818812228
76,0.3636363636363637,-2.8624115735625284,0.008456381991997147,-0.3199997286096461,-1.6221395247400454,-1.1363553606335917
77,0.35606060606060613,-2.7241946173878095,-0.09935584354923883,-0.1282666508135532,-1.7154810085375283,-1.0550430937498956
78,0.34848484848484856,-2.839914134137953,-0.03945794460455353,-0.20161346693638177,-1.7252960342468793,-1.0734170832001033
79,0.3409090909090909,-2.954635055566055,0.028942218713111627,-0.27053455962690814,-1.6902112399873734,-1.0752959127968378
80,0.3333333333333333,-3.044104676231336,0.10225541854490092,-0.3194975392121763,-1.6297125704160014,-1.0587583248129722
81,0.3409090909090909,-2.8260554485796443,-0.024817373473398727,-0.16272750968364602,-1.6444260069054997,-1.0308790405040236
82,0.3333333333333333,-2.742776880868362,-0.11712793764167546,-0.11934864689015702,-1.7647505725867176,-1.0754367437100418
83,0.3333333333333333,-2.9062687024628593,-0.02849719482119517,-0.2244440677274586,-1.7506774055584673,-1.0955153612502253
84,0.32575757575757575,-3.044257194404153,0.06777932183789169,-0.28758438119641694,-1.695200927807153,-1.0752459399505283
85,0.32575757575757575,-3.1267841324637855,0.12130597776206792,-0.3161365073813162,-1.6563065836692292,-1.067790944858661
86,0.3333333333333333,-2.930684086925158,0.017874080426084082,-0.18693648346223452,-1.6513669840069831,-1.0287274242846987
87,0.3333333333333333,-2.8382130233762064,-0.04978259906376965,-0.1980304478088446,-1.7604373101957966,-1.0773513219820183
88,0.32575757575757575,-2.9625724148553627,0.02073394402034402,-0.2776929822872336,-1.7371002584423159,-1.0921146916825923
89,0.3409090909090909,-3.1348188216721784,0.12009554981629653,-0.33588011848880156,-1.6770811862791466,-1.0807937093537632
90,0.32575757575757575,-3.2320139145148965,0.19387508619651278,-0.35662693724266964,-1.6074423735736736,-1.052974667894565
91,0.32575757575757575,-3.0109133405796933,0.054544204388928944,-0.2100214793701132,-1.6726150788690808,-1.037955727451303
92,0.3409090909090909,-2.889702964765767,-0.016604560355617,-0.25649160291105155,-1.7573299996940699,-1.090116406197419
93,0.3409090909090909,-2.9969651509175765,0.038429965056524615,-0.28810587419009104,-1.7336604141847538,-1.0923972700194975
94,0.3409090909090909,-3.13923865667264,0.12370287336502903,-0.3342769037862108,-1.6803760142260875,-1.0812074367851607
95,0.32575757575757575,-3.2188966969344706,0.15282666446809887,-0.31051861575179873,-1.6549191265981582,-1.0703674593788388
96,0.3409090909090909,-3.028988778473664,0.04931581273062012,-0.2605362740673291,-1.7232344731290141,-1.0771176948215895
97,0.3409090909090909,-3.0363031280048833,0.08282145256931804,-0.48473857353780697,-1.714947265942194,-1.1991768655514667
98,0.3409090909090909,-3.00278913723308,0.017346803504303787,-0.25837091405182877,-1.7616588026106055,-1.1035248182170347
99,0.35606060606060613,-3.150838111197531,0.10613460767064375,-0.29572037136505247,-1.6884871135141153,-1.0884039068444669
100,0.35606060606060613,-3.257225859934862,0.17826647042383628,-0.28152439202015556,-1.6035206843363314,-1.0452082105922658
101,0.35606060606060613,-3.0263638427660298,0.024024618877874698,-0.2309875620249848,-1.7557700281878168,-1.0923974852297154
102,0.35606060606060613,-2.8738202797553254,-0.05570012601311522,-0.2148897629754755,-1.8057754096532599,-1.1135083424509222
103,0.35606060606060613,-2.9391118585206524,-0.02852398285187968,-0.2006602294291261,-1.7801891094887894,-1.1071301030356309
104,0.35606060606060613,-3.1113173636905995,0.0886626520329032,-0.24994380952293152,-1.6629686974629614,-1.0724263615731866
105,0.3636363636363637,-3.2311121562883014,0.16485268893297736,-0.22583631432628606,-1.5496310253815566,-1.0277518200071447
106,0.3636363636363637,-2.9147496583241543,-0.05780997586527287,-0.17566891985990668,-1.7909826848208064,-1.1155795908135895
107,0.3636363636363637,-2.8435344537700598,-0.07309181331690398,-0.19073017661313346,-1.796633512312505,-1.1107012395129197
108,0.3636363636363637,-2.981140972306625,0.017810652189684927,-0.2067733924861959,-1.687171464742645,-1.0708521275939111
109,0.3636363636363637,-3.047039214210243,0.05211097245775993,-0.1560910401290938,-1.6200845133323543,-1.0406684277859788
110,0.37121212121212127,-3.139566111854767,0.11463928472375831,-0.11599926385395291,-1.5110243105528158,-0.9904548303957821
111,0.37878787878787884,-2.9717980274970444,0.016944010709496093,-0.1841657400088289,-1.6746425563189482,-1.0585492275024775
112,0.37878787878787884,-2.8142685473278966,-0.07379897083323439,-0.17521152151605934,-1.7536342693431952,-1.0885254684067431
113,0.3863636363636364,-2.915356055541424,-0.004170957221784581,-0.1354201912370412,-1.6368085356923359,-1.0364667077509369
114,0.3863636363636364,-2.9480828557746146,-0.005754725348138785,-0.04047931420410203,-1.5947449164190415,-1.0076204976567542
115,0.3863636363636364,-2.8310767634736873,-0.11301982013680072,0.15186696812006217,-1.6190235560477513,-0.989457138530824
116,0.37878787878787884,-2.863083742300299,-0.03260045994228715,-0.09931580416964324,-1.6426405945225608,-1.032068979033438
117,0.37878787878787884,-2.7312228776400667,-0.10094039131745255,-0.11797181128775729,-1.7173651392664813,-1.0627728269881107
118,0.37878787878787884,-2.91793002807115,0.03591665433766521,-0.26932302258930285,-1.5657433773175695,-1.1111500031587462
119,0.3863636363636364,-2.8818137491952465,-0.01218992321996501,0.024434718791701376,-1.5324570633867567,-0.9617727938055894
120,0.3863636363636364,-2.8504810106692444,-0.03873882189739203,0.14144299769431068,-1.4910390930945114,-0.9187182582986309
121,0.3863636363636364,-2.79198466686813,-0.042795794730699444,-0.05474911313651867,-1.5870026359181144,-0.9979996739002306
122,0.3863636363636364,-2.659264315740168,-0.09776537027209602,-0.09166009403257099,-1.656516485046612,-1.0243564573616724
123,0.37878787878787884,-2.766691260997558,-0.026901280107619593,-0.04124303286008338,-1.541898037611475,-0.9616067767096871
124,0.37878787878787884,-2.802939982197607,-0.019293785892872395,0.033703501359091316,-1.4864911819384852,-0.9311868963373371
125,0.3863636363636364,-2.7633135678014344,-0.061777316258895265,0.17101865810245648,-1.459039067006164,-0.8896182333795271
126,0.3863636363636364,-2.6731419303594697,-0.08839290509637697,-0.010360624197689355,-1.5784344735464448,-0.9751850293267965
127,0.3863636363636364,-2.6395378728772947,-0.061385221295843395,-0.11111124185599781,-1.5735144125357114,-0.9852908835959125
128,0.393939393939394,-2.6838855842056866,-0.04894095542526687,-0.036990496157768726,-1.5192790799913598,-0.9487753877648474
129,0.393939393939394,-2.6835691798218164,-0.05169065233956642,0.06954655840014384,-1.4483925344703337,-0.9014267964573793
130,0.3863636363636364,-2.6279158304175168,-0.10259541200507874,0.20132169701015717,-1.4224952799977113,-0.8704913045246385
131,0.37878787878787884,-2.568387492265286,-0.12633915289225373,0.029195305530126902,-1.568950530958432,-0.9570383607519123
132,0.37878787878787884,-2.4952578618460888,-0.1377380119442717,-0.08461029256811116,-1.6169579895205208,-1.0010126040653082
133,0.37878787878787884,-2.554556043600242,-0.11221995232639474,0.0013103997642879511,-1.5381331054274372,-0.951314438747766
134,0.3863636363636364,-2.487873401129542,-0.1508423663122159,0.11709256382278954,-1.501006455089735,-0.9131898194858339
135,0.3863636363636364,-2.446763301457634,-0.18078950851472708,0.21766400996638352,-1.46792730944487,-0.8798060051212506
136,0.37878787878787884,-2.4913222002580273,-0.1347884235852744,0.011071842609563213,-1.5605414588486042,-0.9471227620681706
137,0.37878787878787884,-2.382256998132926,-0.18874583819471713,-0.04745500472527728,-1.6470146115180047,-0.9956586394594664
138,0.37878787878787884,-2.440840621763391,-0.16469395067580087,0.04096666899398851,-1.5735357419123337,-0.9472740494495117
139,0.37121212121212127,-2.4945918667066724,-0.12969089541600123,0.10829104194502052,-1.4646772436032809,-0.8902943329512469
140,0.3863636363636364,-2.480320220579497,-0.13313539918399248,0.20117948488026205,-1.3881618807864826,-0.8359530036805244
141,0.3863636363636364,-2.394248913032109,-0.17966404843939807,0.07665886039644325,-1.5347987258845215,-0.9243646855776227
142,0.3863636363636364,-2.3284237011588753,-0.2077825817971236,0.005241745010367555,-1.6163740177208799,-0.9652877197861435
143,0.393939393939394,-2.4019550194288266,-0.15223798910783945,0.04430701629833798,-1.5188846900683683,-0.9142591989904978
144,0.40151515151515155,-2.3516248168952028,-0.1785268404328327,0.17362546333463333,-1.4420087067150449,-0.8575580390089255
145,0.40151515151515155,-2.3467270739824886,-0.18582173102360744,0.2164155633704647,-1.4112373757062697,-0.836825852921
146,0.40151515151515155,-2.296620850394276,-0.20250133862035727,0.06676068387142116,-1.520165774346604,-0.9194153590341564
147,0.40151515151515155,-2.216167346153007,-0.24634456202454225,0.02287677237773709,-1.6046188926973655,-0.9606650325099153
148,0.40151515151515155,-2.254092377676138,-0.2224967427451846,0.06042273683874925,-1.5429728467947323,-0.9290356367046347
149,0.393939393939394,-2.249644712244188,-0.22118747753941043,0.15139912336723488,-1.4662640825956852,-0.8716961560332649
150,0.393939393939394,-2.3059465603407703,-0.17791793001632175,0.15433644149678838,-1.4125779915449952,-0.836049507385501
151,0.393939393939394,-2.2472470204314305,-0.18170487208977448,0.018391718249265773,-1.4761553880129226,-0.8980516280455221
152,0.37878787878787884,-2.273284894692497,-0.1380686692425874,-0.09999474505115157,-1.4932915987233923,-0.9226205426315861
153,0.3863636363636364,-2.221409887409299,-0.19826918560220616,0.006812904608922291,-1.523300492043942,-0.9132244932388508
154,0.3863636363636364,-2.1646352538899274,-0.24290260492619165,0.15319764290814958,-1.497375213228706,-0.8647252306481051
155,0.3863636363636364,-2.2769771134981958,-0.1614448936175415,0.101680789189336,-1.4491972603786234,-0.8403146099882325
156,0.3863636363636364,-2.189067215120557,-0.1917711515083526,0.009748294535353886,-1.5030079386785382,-0.8899067495385642
157,0.393939393939394,-2.1643016451605868,-0.17485376650098625,-0.0743423377201865,-1.5143767573625169,-0.9120256671910805
158,0.393939393939394,-2.032362409692346,-0.28012879619585407,0.053008113462026364,-1.5814686839749121,-0.9128565798510507
159,0.393939393939394,-2.230402519383461,-0.114734674089678,-0.17090673251974065,-1.442390019650746,-0.9591696430633745
160,0.393939393939394,-2.148666270494763,-0.17255634662790204,-0.013204901303695898,-1.4767951334349332,-0.8695315567585672
161,0.3863636363636364,-2.1221252599481226,-0.16943788843667304,-0.062051933521642094,-1.4919757156708784,-0.8820626852014708
162,0.3863636363636364,-2.1073073931102364,-0.17108494927963347,-0.127839383221104,-1.5237017795298702,-0.9154913143431329
163,0.3863636363636364,-1.9553883332079,-0.28110276493870945,-0.021522835482343624,-1.5856607765984867,-0.9229601687221968
164,0.37878787878787884,-2.014715776716086,-0.2252011400939926,-0.047205014362828035,-1.5323801461424829,-0.8933949678358095
165,0.3863636363636364,-2.011702321621113,-0.22977080359685814,-0.07028558675764393,-1.548639089156984,-0.9106990206750922
166,0.3863636363636364,-1.978679997597397,-0.21215131772346424,-0.11392668762872164,-1.536123711838016,-0.9093105191250823
167,0.3863636363636364,-1.9948720015753156,-0.18061859467417965,-0.17874337616839736,-1.5363958073254507,-0.9138992905517643
168,0.3863636363636364,-1.8611352611115692,-0.26787955353227316,-0.09635651964525847,-1.5620687656345025,-0.9139254545212765
169,0.393939393939394,-1.9696599307103952,-0.17789430749771357,-0.18154833896096112,-1.51302230358601,-0.9007109172999126
170,0.393939393939394,-1.9528057845248088,-0.17166240227012688,-0.2128950893994648,-1.5270891952729204,-0.9043109092746999
171,0.40151515151515155,-1.848274058261385,-0.21081091788108036,-0.2032244306505136,-1.5200167280257235,-0.9098763830621996
172,0.40151515151515155,-1.7974774233724093,-0.2438485993845958,-0.18214531707576181,-1.5534384861804835,-0.9195339376219573
173,0.393939393939394,-1.7178615136071087,-0.28215746236239403,-0.13376035780435436,-1.543825516012175,-0.9022358549599218
174,0.40151515151515155,-1.7566621987205995,-0.2549551336445245,-0.18282056702826482,-1.5559751713682797,-0.917484545897594
175,0.40151515151515155,-1.7280383047400434,-0.2605405911253356,-0.20081170992542285,-1.578876663206887,-0.9254207669198281
176,0.40151515151515155,-1.6222621682140825,-0.2902411020978786,-0.19331452165027718,-1.5466648281203133,-0.9142177996429309
177,0.40151515151515155,-1.6173740955104816,-0.299121944132233,-0.18691129704433224,-1.5512969607780847,-0.9206966518399595
178,0.393939393939394,-1.7680262473007569,-0.1717895360340467,-0.40782194163907337,-1.4546166350463041,-0.9867861712888077
179,0.40151515151515155,-1.6544755901797175,-0.26706103240263396,-0.23197050101889274,-1.5412454164535843,-0.9168199528659303
180,0.40151515151515155,-1.6614724785030202,-0.23979268602911002,-0.2655286932308599,-1.5258765564026073,-0.9115327426272533
181,0.40151515151515155,-1.5991348135144103,-0.227337333212756,-0.2666381822281482,-1.461260787951608,-0.8730917712458174
182,0.393939393939394,-1.5770148276471276,-0.241173792849596,-0.24116526466532337,-1.4628059779156017,-0.8707563069599672
183,0.393939393939394,-1.5822410006427088,-0.26470432011666895,-0.22136605587549188,-1.5036201501366766,-0.8798742601631039
184,0.393939393939394,-1.6243750721639751,-0.23071713452010928,-0.28912522695974036,-1.50340711778188,-0.8944807057193941
185,0.3863636363636364,-1.5698491074061072,-0.2574558796323972,-0.2901485976316061,-1.5294774844546772,-0.911983275701412
186,0.40151515151515155,-1.5015464531663565,-0.26185011380136913,-0.23623900962626584,-1.4643955386645628,-0.8646396821198616
187,0.40151515151515155,-1.4616503435628632,-0.2910060830944,-0.20591513115584018,-1.4668346079610928,-0.8648209840489173
188,0.4090909090909091,-1.5280238144619835,-0.2502112967993836,-0.26730369064564286,-1.4768174078364802,-0.8711898419354291
189,0.4090909090909091,-1.4946805111712091,-0.25867126497306814,-0.2647671258037466,-1.477412269608088,-0.8726683527143887
190,0.4166666666666667,-1.4992563063553241,-0.2278224041014117,-0.31599007528638223,-1.444720787535235,-0.8724750363352537
191,0.4090909090909091,-1.3769916984722779,-0.29833608893965397,-0.22284983099459096,-1.4538204547053961,-0.8562625221061008
192,0.4090909090909091,-1.3480319239405092,-0.33185605090765957,-0.1566409824050098,-1.4528089099133485,-0.8444127183465459
193,0.40151515151515155,-1.5034059532916637,-0.23646541639472363,-0.2932272330866263,-1.4442834850940298,-0.8619274842435574
194,0.4090909090909091,-1.4131943122308686,-0.31449501492595305,-0.21405661811499013,-1.4977029020263513,-0.8800660256208325
195,0.4090909090909091,-1.3807503536001926,-0.3034939115774429,-0.22381572571455574,-1.456516364892082,-0.8633496558670409
196,0.4090909090909091,-1.2775525062143702,-0.3471417910644356,-0.19304416604293195,-1.4733067163302076,-0.8568280876411822
197,0.4090909090909091,-1.2085854157253237,-0.42192778620856036,-0.09279138925725411,-1.5219233319322838,-0.8581515485005513
198,0.40151515151515155,-1.4647082246408116,-0.2362880020718548,-0.3107696896723162,-1.4402264490524483,-0.8623814179430057
199,0.4090909090909091,-1.378624454296457,-0.302471339588944,-0.24051452807722093,-1.4770604488517474,-0.868155931788723
200,0.4090909090909091,-1.3723298087115663,-0.27048625085616834,-0.23778538438168942,-1.3968737360592087,-0.8297404826341575
201,0.4090909090909091,-1.3850604129702682,-0.2164456779055073,-0.45002912968425257,-1.3721619213267453,-0.9292891901995624
202,0.4090909090909091,-1.2507126352848512,-0.33654367585918893,-0.1775658458568954,-1.438899178902632,-0.8250537569043077
203,0.4090909090909091,-1.3813915829100432,-0.25815877792450037,-0.31590253108358324,-1.447103181297528,-0.8623474231487145
204,0.4166666666666667,-1.2881971237068905,-0.3098192411497083,-0.25650157131610235,-1.4577741069996595,-0.8541315861337675
205,0.4166666666666667,-1.29173295501119,-0.27047748905728564,-0.24109851922916944,-1.366974943178761,-0.8077575650160809
206,0.40151515151515155,-1.2629960044024369,-0.2521414352474118,-0.28526412692081426,-1.3401867695884835,-0.7948480871572159
207,0.4090909090909091,-1.1731324549927757,-0.35223430616459805,-0.2193588433374377,-1.4383549947895569,-0.8336879357259103
208,0.40151515151515155,-1.3855368737995042,-0.22763409397106105,-0.3560771584641377,-1.4130607678016014,-0.8488094977506525
209,0.40151515151515155,-1.2250833720388945,-0.34812323759032,-0.2393709559833377,-1.464441161367113,-0.8572220038462398
210,0.40151515151515155,-1.2407372487009478,-0.29723695732849287,-0.2383674595152442,-1.36617051249232,-0.8074855485945505
211,0.40151515151515155,-1.2152859793589756,-0.27843083980820005,-0.2758680654559123,-1.34845084967461,-0.7997952380733964
212,0.4090909090909091,-1.2259086678946414,-0.2764610709004824,-0.29466493449518355,-1.3433183220093152,-0.8025080974833682
213,0.4166666666666667,-1.3537783521461864,-0.2202811294411336,-0.3650345939385671,-1.3770323298673162,-0.8344294868825911
214,0.4166666666666667,-1.2600168147753463,-0.2602034194628585,-0.28720186124743274,-1.3577490610837946,-0.8016380940181882
215,0.4166666666666667,-1.2204518928621804,-0.26960574367733786,-0.22767417160821582,-1.311150380567875,-0.7674654936988817
216,0.4166666666666667,-1.1263525066670699,-0.29955473665263926,-0.26134747198764696,-1.3478127265298872,-0.7873419115747538
217,0.4090909090909091,-1.1691922996131305,-0.25945957652456325,-0.2968791232989062,-1.3089939669298003,-0.7742945056648057
218,0.4090909090909091,-1.2459598186909728,-0.25407580513996464,-0.3181566080826371,-1.3621965360671657,-0.8174999107883701
219,0.4166666666666667,-1.2592315388139759,-0.2088827237472885,-0.34783147218597366,-1.2820834052768069,-0.7809042311255184
220,0.4166666666666667,-1.1130952903018765,-0.3195181486341006,-0.21950105523431998,-1.3411713214343497,-0.7821574669859485
221,0.4090909090909091,-1.0883831742071017,-0.30463565695501604,-0.2703539600113418,-1.331447381239282,-0.7804938147909223
222,0.4166666666666667,-1.0550438202264338,-0.339313997660807,-0.2531412192015353,-1.364921297175173,-0.7936796475899021
223,0.4166666666666667,-1.1821296543001898,-0.27443167170396,-0.3071404696701428,-1.3584352678486726,-0.8090945365097041
224,0.4166666666666667,-1.1125577021267323,-0.3042472417656195,-0.26998896827856056,-1.333871085677252,-0.7934025880608971
225,0.42424242424242425,-1.0735160955023164,-0.3125979569510612,-0.22380157015577454,-1.3145810023253026,-0.7604829549243832
226,0.42424242424242425,-0.9206868490255947,-0.4113433758149768,-0.1802349649641236,-1.4020579930541053,-0.789817486511604
227,0.42424242424242425,-0.9051611981025444,-0.4380990770315398,-0.16689300549653652,-1.4491691422454358,-0.8040066767823121
228,0.42424242424242425,-1.1348303765421135,-0.2774034221553261,-0.2964797494419553,-1.3351355673268386,-0.7900474025831007
229,0.4166666666666667,-1.1335188110729015,-0.2578291118789971,-0.3070196504618162,-1.297497449055005,-0.7638024586446979
230,0.40151515151515155,-1.088734984085665,-0.2816594251636915,-0.27704092782907097,-1.3000832148787906,-0.7571391153716335
231,0.40151515151515155,-1.0223146370984355,-0.3197377677482392,-0.2768888410011963,-1.3448585709915515,-0.7738455016661301
232,0.40151515151515155,-0.9507315886199186,-0.3639314982799243,-0.3063947629726241,-1.4250096425132364,-0.8099007306087447
